host_id,item,Fecha Partida,produc,descrip_larga,Llave,OC Tipo,OC numero,ubi,obser,canti_real_item,Cant_Despachada,canti_real,Comp,Num,Fecha_ing,Subgrupo,costo_prome_ponde,depO,uni_medi_stock,depo_descrip,,,Observacion
25876,10017ZFE1001314,2024-08-07,BPB-998-DTR3572-FM,"RODAMIENTO DOBLE CONICO Øi=35, Øe=72, Bi=70, Be=60_x000D_",BPB-998-DTR3572-FM10017ZFE1001314,,0,G-07-04-01W,,126,126,286,IPFAB,3617,2024-08-07,Retrabajados,0,101,C/Uno,Control de Calidad,,,
25876,4088IC04000140N,2024-08-05,B&P-047-ECL212-39D,"Tipo HC/YEL/UEL = 2""7/16x110x27/77.8",B&P-047-ECL212-39D4088IC04000140N,OCOMI,1200,V-00-00-00,,1,100,207,IDESP,6923,2024-08-05,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,AR4218,2024-07-26,B&P-048-NTBS1613-RST,Rod doble Hilera de bolas,B&P-048-NTBS1613-RSTAR4218,,,x-00-00-00,,4,4,291,,,2024-07-26,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,AR4154,2024-07-15,B&P-059-AG59520-01,Housing,B&P-059-AG59520-01AR4154,,,F-03-04-03W,,15,119,25,,,2024-07-15,MAZAS - Term y Ptes.Pzas,0,101,C/Uno,Control de Calidad,,,
25876,AR4154,2024-07-15,B&P-059-AG59520-01,Housing,B&P-059-AG59520-01AR4154,,,X-00-00-00,,4,119,25,,,2024-07-15,MAZAS - Term y Ptes.Pzas,0,101,C/Uno,Control de Calidad,,,
25876,A000100001443,2024-07-11,B&P-037-AG59520-03-Z,BUJE CINCADO,B&P-037-AG59520-03-ZA000100001443,,,V-00-00-00,,5,0,5,,,2024-07-11,VARIOS,0,101,C/Uno,Control de Calidad,,,
25876,AR4136,2024-06-21,B&P-059-AG59517-01,Cuerpo de maza,B&P-059-AG59517-01AR4136,,,x-00-00-00,,39,44,44,,,2024-06-21,MAZAS - Term y Ptes.Pzas,0,101,C/Uno,Control de Calidad,,,
25876,AR4138,2024-06-14,B&P-052-AG59517-03,Buje,B&P-052-AG59517-03AR4138,,,x-00-00-00,,35,40,40,,,2024-06-14,BUJES,0,101,C/Uno,Control de Calidad,,,
25876,4088IC04000074T,2024-04-26,B&P-047-PE-212,Soporte de Pie Reforzado,B&P-047-PE-2124088IC04000074T,OCOMI,1194,E-17-03-02,,2,183,56,IDESP,6897,2024-04-26,AUTOCENTRANTES,3.25,101,C/Uno,Control de Calidad,,,
25876,4088IC06000001L,2024-01-09,B&P-047-F-212,Soporte Cuadrado c/4 Agujeros,B&P-047-F-2124088IC06000001L,OCBET,850,V-00-00-00,,1,239,1,IDESP,6875,2024-01-09,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,A001100024132,2023-11-24,B&P-999-SAB205-25DG,Tipo UC/YAR = 25x52x15/34,B&P-999-SAB205-25DGA001100024132,,0,I-12-01-01W,,33,3000,35,INAC,6868,2023-11-24,Productos Varios,26.5628,101,C/Uno,Control de Calidad,,,
25876,AR7258,2023-10-23,B&P-047-SAB208-3,Tipo UC/YAR = 40x80x22/49.2,B&P-047-SAB208-3AR7258,,,X-00-00-00,,1,885,16,,,2023-10-23,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,3088IC04000142Y,00:00:00,B&P-004-LS10RSTX,Sello RSTX,B&P-004-LS10RSTX3088IC04000142Y,OCREP,65,E-09-04-01,,540,550,547,IDESP,6860,2023-10-17,SELLOS,0,101,C/Uno,Control de Calidad,,,
25876,3088IC04000142Y,00:00:00,B&P-004-LS10RSTX,Sello RSTX,B&P-004-LS10RSTX3088IC04000142Y,OCREP,65,V-00-00-00,,7,550,547,IDESP,6860,2023-10-17,SELLOS,0,101,C/Uno,Control de Calidad,,,
25876,3088IC04000142Y,2023-10-17,B&P-004-MS10RSTX,Sello RSTX,B&P-004-MS10RSTX3088IC04000142Y,OCREP,65,D-23-04-02,,370,550,385,IDESP,6860,2023-10-17,SELLOS,0,101,C/Uno,Control de Calidad,,,
25876,3088IC04000142Y,00:00:00,B&P-048-204-KRR2,Hexagonal Recto = 11/16x47x14/20.95,B&P-048-204-KRR23088IC04000142Y,OCBET,848,X-00-00-00,,8,493,606,IDESP,6860,2023-10-17,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,3088IC04000142Y,2023-10-17,B&P-048-207-KRRB9,"Hexagonal Bombe = 1""1/8x72x17/37.69",B&P-048-207-KRRB93088IC04000142Y,OCBET,848,C-15-06-01W,,146,500,479,IDESP,6860,2023-10-17,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,3088IC04000142Y,2023-10-17,B&P-048-207-KYYB2,"Hexagonal Bombe = 1""1/8x72x19/37.69",B&P-048-207-KYYB23088IC04000142Y,OCBET,848,V-00-00-00,,1,1000,156,IDESP,6860,2023-10-17,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,3088IC04000142Y,2023-10-17,BPB-048-DD59205SC,Tacita Guardapolvo de AG59205SB,BPB-048-DD59205SC3088IC04000142Y,OCREP,63,E-20-06-02W,,1072,536,1225,IDESP,6860,2023-10-17,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,A000100000595,2023-09-22,BPB-045-PFL-6-ZM,Sop.de chapa Ovalado c/2 aguj,BPB-045-PFL-6-ZMA000100000595,,,A-11-03-03,,140,0,140,,,2023-09-22,Soporte,0,101,C/Uno,Control de Calidad,,,
25876,AR3912,2023-08-31,B&P-047-SAB207-P,Tipo UC/YAR = 33.7x72x19/42.9,B&P-047-SAB207-PAR3912,,,D-12-06-01W,,8,456,744,,,2023-08-31,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,AR7381,2023-08-15,B&P-041-LS04-2RST,6004 = 20x42x12,B&P-041-LS04-2RSTAR7381,,,G-07-01-02W,,16,2000,439,,,2023-08-15,RODAMIENTO DE BOLAS,0,101,C/Uno,Control de Calidad,,,
25876,AR7380,2023-08-15,B&P-041-MS07-2RST,6207 = 35x72x17,B&P-041-MS07-2RSTAR7380,,,V-00-00-00,,1,2500,1,,,2023-08-15,RODAMIENTO DE BOLAS,0,101,C/Uno,Control de Calidad,,,
25876,AR7383,2023-08-15,B&P-047-ECL208-24DG,"Tipo HC/YEL/UEL = 1""1/2x80x22/56.3",B&P-047-ECL208-24DGAR7383,,,X-00-00-00,,1,250,217,,,2023-08-15,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,AR7377,2023-08-08,B&P-041-MS07-2RSTX,6207 = 35x72x17,B&P-041-MS07-2RSTXAR7377,,,V-00-00-00,,4,1000,387,,,2023-08-08,RODAMIENTO DE BOLAS,0,101,C/Uno,Control de Calidad,,,
25876,AR7376,2023-08-08,B&P-047-SAB205-14DG,"Tipo UC/YAR = 7/8""x52x15/34",B&P-047-SAB205-14DGAR7376,,,V-00-00-00,,1,1020,918,,,2023-08-08,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,AR7369,2023-08-03,B&P-047-ECL-212-60DG,Tipo HC/YEL/UEL = 60x110x27/77.8,B&P-047-ECL-212-60DGAR7369,,,V-00-00-00,,1,200,107,,,2023-08-03,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,AR7339,2023-07-25,B&P-048-204-JY3,Esp Agric. = 16.05x45.22x15.49/18.67,B&P-048-204-JY3AR7339,,,V-00-00-00,,113,5791,3504,,,2023-07-25,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,AR7337,2023-07-25,B&P-048-AG-1235-B,Esp agric. = 16.13x53.09x18.26/19.43,B&P-048-AG-1235-BAR7337,,,X-00-00-00,,18,10807,2131,,,2023-07-25,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,3088IC04000111K,2023-07-17,B&P-040-5205-2RS,Doble Hilera = 25x52x20.6,B&P-040-5205-2RS3088IC04000111K,OCOMI,1178,V-00-00-00,,2,1000,3,IDESP,6843,2023-07-17,Rod. Varios,0,101,C/Uno,Control de Calidad,,,
25876,3088IC04000111K,2023-07-17,B&P-040-5205-2RS,Doble Hilera = 25x52x20.6,B&P-040-5205-2RS3088IC04000111K,OCOMI,1178,X-00-00-00,,1,1000,3,IDESP,6843,2023-07-17,Rod. Varios,0,101,C/Uno,Control de Calidad,,,
25876,AR7335,2023-07-12,B&P-048-AG-1235-PPZ9,Esp Agric. = 14.46x53.09x18.2/29.2,B&P-048-AG-1235-PPZ9AR7335,,,X-00-00-00,,3,2473,3613,,,2023-07-12,Rodamientos Esp.Agricolas,0.39,101,C/Uno,Control de Calidad,,,
25876,3088IC06000138V,2023-07-05,B&P-047-FT-205-H,Soporte Ovalado c/2 Agujeros,B&P-047-FT-205-H3088IC06000138V,OCBET,837,D-17-06-01W,,66,9859,1523,IDESP,6839,2023-07-05,AUTOCENTRANTES,-0.0069,101,C/Uno,Control de Calidad,,,
25876,3088IC06000138V,2023-07-05,B&P-047-FT-205-H,Soporte Ovalado c/2 Agujeros,B&P-047-FT-205-H3088IC06000138V,OCBET,837,G-02-06-03W,,231,9859,1523,IDESP,6839,2023-07-05,AUTOCENTRANTES,-0.0069,101,C/Uno,Control de Calidad,,,
25876,3088IC06000138V,2023-07-05,B&P-047-FTS-206-4G,Soporte Ovalado c/2 Agujeros,B&P-047-FTS-206-4G3088IC06000138V,OCREP,52,D-04-05-03W,,35,42,55,IDESP,6839,2023-07-05,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,AR7316,2023-05-09,B&P-048-205-PP9,"Esp. Agric. = 19,2x52x18",B&P-048-205-PP9AR7316,,,x-00-00-00,,3,3000,3,,,2023-05-09,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,AR3876,2023-04-14,B&P-059-AGHUB39FM20,Maza Completa,B&P-059-AGHUB39FM20AR3876,,,x-00-00-00,,8,1281,349,,,2023-04-14,MAZAS - Term y Ptes.Pzas,0,101,C/Uno,Control de Calidad,,,
25876,3088IC04000071P,2023-04-04,B&P-041-MS09-2RSTX,6209 = 45x85x19,B&P-041-MS09-2RSTX3088IC04000071P,OCOMI,1136,X-00-00-00,,6,500,6,IDESP,6826,2023-04-04,RODAMIENTO DE BOLAS,0,101,C/Uno,Control de Calidad,,,
25876,3088IC04000064R,2023-03-27,000-053-X-32208,Bearing Parts,000-053-X-322083088IC04000064R,OCEUG,964,D-03-04-01W,,32,448,32,IDESP,6823,2023-03-27,CONO,0,101,C/Uno,Control de Calidad,,,
25876,AR7308,2023-03-22,B&P-041-MS04-2RS,6204 = 20x47x14,B&P-041-MS04-2RSAR7308,,,V-00-00-00,,10,25000,20121,,,2023-03-22,RODAMIENTO DE BOLAS,0,101,C/Uno,Control de Calidad,,,
25876,AR7308,2023-03-22,B&P-041-MS04-2RS,6204 = 20x47x14,B&P-041-MS04-2RSAR7308,,,X-00-00-00,,6,25000,20121,,,2023-03-22,RODAMIENTO DE BOLAS,0,101,C/Uno,Control de Calidad,,,
25876,AR7311,2023-03-22,B&P-041-MS12-2RS,6212 = 60x110x22,B&P-041-MS12-2RSAR7311,,,V-00-00-00,,1,1000,567,,,2023-03-22,RODAMIENTO DE BOLAS,0,101,C/Uno,Control de Calidad,,,
25876,3088IC04000048T,2023-03-01,B&P-047-FC-209,Soporte Redondo c/4 Agujeros,B&P-047-FC-2093088IC04000048T,OCOMI,1158,X-00-00-00,,2,249,325,IDESP,6816,2023-03-01,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,3088IC05000010J,2023-02-16,BPB-047-PE209-M,"Soporte de pie - Rosca BSPT 1/8""",BPB-047-PE209-M3088IC05000010J,OCREP,45,V-00-00-00,,1,5,1443,IDESP,6805,2023-02-16,Autocentrantes y Soportes,2.3478,101,C/Uno,Control de Calidad,,,
25876,2088IC06000197C,2023-01-06,B&P-048-204-KYY7,"Esp Agric. = 5/8""x47x15.49/19.69",B&P-048-204-KYY72088IC06000197C,OCOMI,1071,V-00-00-00,,1,2500,396,IDESP,6793,2023-01-06,Rodamientos Esp.Agricolas,0.0021,101,C/Uno,Control de Calidad,,,
25876,2088IC06000197C,2023-01-06,BPB-047-ASL207-35RR,Tipo FHS/UB/US = 35x72x19/32 -(sinlub),BPB-047-ASL207-35RR2088IC06000197C,OCOMI,990,X-00-00-00,,1,288,573,IDESP,6793,2023-01-06,Autocentrantes y Soportes,0,101,C/Uno,Control de Calidad,,,
25876,2088IC06000197C,2023-01-06,BPB-055-GU-353040,Guardap. Engr. Maicero,BPB-055-GU-3530402088IC06000197C,OCOMI,1111,X-00-00-00,,1,25000,7529,IDESP,6793,2023-01-06,Accesorios para Engranajes,0,101,C/Uno,Control de Calidad,,,
25876,2088IC06000198D,2023-01-04,B&P-001-OR205-G,OR bombe relubricable ancho 15 mm - Terminado,B&P-001-OR205-G2088IC06000198D,OCREP,36,A-02-05-02,,404,167,716,IDESP,6792,2023-01-04,ARO EXTERIOR,0,101,C/Uno,Control de Calidad,,,
25876,2088IC06000183U,2022-12-14,B&P-048-BB205KRP2,4 puntos de contacto = 19.2x52x15/21.1,B&P-048-BB205KRP22088IC06000183U,OCOMI,1087,X-00-00-00,,12,1920,432,IDESP,6784,2022-12-14,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,2088SIRA000050F,2022-11-28,B&P-048-AG-1235-B,Esp agric. = 16.13x53.09x18.26/19.43,B&P-048-AG-1235-B2088SIRA000050F,,0,X-00-00-00,,1,5198,2131,INSI,947,2022-11-28,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,2088IC06000163S,2022-11-22,B&P-004-211-DBL-08,Sello DBL,B&P-004-211-DBL-082088IC06000163S,OCREP,33,X-00-00-00,,5,1750,1821,IDESP,6774,2022-11-22,SELLOS,0,101,C/Uno,Control de Calidad,,,
25876,2088IC06000163S,2022-11-22,B&P-004-DTR2047-TPL,Sello Triple labio DTR2047,B&P-004-DTR2047-TPL2088IC06000163S,OCOMI,1073,X-00-00-00,,2,6000,5392,IDESP,6774,2022-11-22,SELLOS,0,101,C/Uno,Control de Calidad,,,
25876,2088IC06000163S,2022-11-22,B&P-047-SAB-212-60DG,Tipo UC/YAR = 60x110x27/65.1,B&P-047-SAB-212-60DG2088IC06000163S,OCREP,33,F-09-06-03,,2,39,277,IDESP,6774,2022-11-22,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,2088IC06000163S,2022-11-22,BPB-048-204KYY2,Hexagonal Recto = 11/16x47x14/20.95,BPB-048-204KYY22088IC06000163S,OCOMI,990,V-00-00-00,,1,358,25,IDESP,6774,2022-11-22,Rodamientos Esp.Agricolas,0.4625,101,C/Uno,Control de Calidad,,,
25876,2088IC04000207P,2022-11-08,000-053-X-30212,Cono,000-053-X-302122088IC04000207P,OCEUG,937,F-15-06-01W,,17,1000,17,IDESP,6771,2022-11-08,CONO,134.064,101,C/Uno,Control de Calidad,,,
25876,2088IC06000142P,2022-10-17,BPB-037-BP-12011-BD2,Soporte Rolo Derecho MDD-200,BPB-037-BP-12011-BD22088IC06000142P,OCOMI,1093,X-00-00-00,,4,2158,4,IDESP,6762,2022-10-17,Varios,0,101,C/Uno,Control de Calidad,,,
25876,03082022,2022-08-03,BPB-999-SAB208-40DG,Tipo UC/YAR = 40x80x22/49.2,BPB-999-SAB208-40DG03082022,,0,X-00-00-00,,17,17,17,INSI$,939,2022-08-03,Productos Varios,0,101,C/Uno,Control de Calidad,,,
25876,03082022,2022-08-03,BPB-999-SAB209-45DG,Tipo UC/YAR = 45x85x22/49.2,BPB-999-SAB209-45DG03082022,,0,X-00-00-00,,118,120,120,INSI$,939,2022-08-03,Productos Varios,0.992,101,C/Uno,Control de Calidad,,,
25876,2088IC05000106Y,2022-07-08,B&P-041-LS10-2RSTX,6010 = 50x80x16,B&P-041-LS10-2RSTX2088IC05000106Y,OCOMI,1081,V-00-00-00,,3,249,232,IDESP,6724,2022-07-08,RODAMIENTO DE BOLAS,0,101,C/Uno,Control de Calidad,,,
25876,2088IC05000106Y,2022-07-08,B&P-041-LS10-2RSTX,6010 = 50x80x16,B&P-041-LS10-2RSTX2088IC05000106Y,OCOMI,1081,X-00-00-00,,1,249,232,IDESP,6724,2022-07-08,RODAMIENTO DE BOLAS,0,101,C/Uno,Control de Calidad,,,
25876,2088IC05000106Y,2022-07-08,B&P-041-MS10-2RSTX,6210 = 50x90x20,B&P-041-MS10-2RSTX2088IC05000106Y,OCOMI,1081,X-00-00-00,,1,249,2,IDESP,6724,2022-07-08,RODAMIENTO DE BOLAS,0,101,C/Uno,Control de Calidad,,,
25876,2088IC04000143Y,2022-07-06,BPB-033-ASA50-1H-REE,"Cadena de rod. en Rollo - P = 5/8"" -Simple -Reforzada",BPB-033-ASA50-1H-REE2088IC04000143Y,OCEUG,909,J-13-03-01,,100,250,1275,IDESP,6723,2022-07-06,Cadenas,0,101,MTS,Control de Calidad,,,
25876,2088IC04000143Y,2022-07-06,BPB-033-ASA50-1H-REE,"Cadena de rod. en Rollo - P = 5/8"" -Simple -Reforzada",BPB-033-ASA50-1H-REE2088IC04000143Y,OCEUG,909,J-13-03-02,,100,250,1275,IDESP,6723,2022-07-06,Cadenas,0,101,MTS,Control de Calidad,,,
25876,2088IC04000143Y,2022-07-06,BPB-033-ASA50-1H-REE,"Cadena de rod. en Rollo - P = 5/8"" -Simple -Reforzada",BPB-033-ASA50-1H-REE2088IC04000143Y,OCEUG,909,J-13-03-03,,100,250,1275,IDESP,6723,2022-07-06,Cadenas,0,101,MTS,Control de Calidad,,,
25876,AR7264,2022-05-27,B&P-048-204-KYY7,"Esp Agric. = 5/8""x47x15.49/19.69",B&P-048-204-KYY7AR7264,,,V-00-00-00,,5,2382,396,,,2022-05-27,Rodamientos Esp.Agricolas,0.0021,101,C/Uno,Control de Calidad,,,
25876,AR7264,2022-05-27,B&P-048-204-KYY7,"Esp Agric. = 5/8""x47x15.49/19.69",B&P-048-204-KYY7AR7264,,,x-00-00-00,,1,2382,396,,,2022-05-27,Rodamientos Esp.Agricolas,0.0021,101,C/Uno,Control de Calidad,,,
25876,AR7268,2022-05-27,BPB-048-204KYY2,Hexagonal Recto = 11/16x47x14/20.95,BPB-048-204KYY2AR7268,,,X-00-00-00,,23,1642,25,,,2022-05-27,Rodamientos Esp.Agricolas,0.4625,101,C/Uno,Control de Calidad,,,
25876,2088IC04000105M,2022-05-03,BPB-033-ASA40-1-REEL,"Cadena de rod. en Rollo - P = 1/2"" -Simple",BPB-033-ASA40-1-REEL2088IC04000105M,OCEUG,908,x-00-00-00,,5.85,3000,6501.37,IDESP,6692,2022-05-03,Cadenas,0,101,C/Uno,Control de Calidad,,,
25876,2088IC04000105M,2022-05-03,BPB-033-ASA80-2-REEL,"Cadena de rod. en Rollo - P = 1"" -Doble",BPB-033-ASA80-2-REEL2088IC04000105M,OCEUG,908,x-00-00-00,,5.4,250,5.4,IDESP,6692,2022-05-03,Cadenas,0,101,C/Uno,Control de Calidad,,,
25876,AR7253,2022-04-26,B&P-047-ECL-211-55DG,Tipo HC/YEL/UEL = 55x100x25/71.4,B&P-047-ECL-211-55DGAR7253,,,x-00-00-00,,6,253,348,,,2022-04-26,AUTOCENTRANTES,2.6518,101,C/Uno,Control de Calidad,,,
25876,AR7255,2022-04-26,BPB-047-ECL-211-32,"Tipo HC/YEL/UEL = 2""x100x25/55.5",BPB-047-ECL-211-32AR7255,,,X-00-00-00,,3,100,139,,,2022-04-26,Autocentrantes y Soportes,0,101,C/Uno,Control de Calidad,,,
25876,AR7254,2022-04-26,BPB-047-ECL210-50D-3,Tipo HC/YEL/UEL = 50x90x22/57.7,BPB-047-ECL210-50D-3AR7254,,,V-00-00-00,,14,511,30,,,2022-04-26,Autocentrantes y Soportes,4.7907,101,C/Uno,Control de Calidad,,,
25876,2088IC06000048U,2022-04-25,B&P-048-FDECL211-55,FDECL211-55,B&P-048-FDECL211-552088IC06000048U,OCOMI,1097,V-00-00-00,,3,4,895,IDESP,6684,2022-04-25,Rodamientos Esp.Agricolas,9.68,101,C/Uno,Control de Calidad,,,
25876,AR7200,2022-03-31,BPB-041-MS04-2RS,6204 = 20x47x14,BPB-041-MS04-2RSAR7200,,,X-00-00-00,,2,50000,6,,,2022-03-31,Rod. Rigidos de Bolas,0,101,C/Uno,Control de Calidad,,,
25876,A000300003150,2022-03-29,BPB-047-FD-205-A1,SOPORTE 205 EN BRUTO,BPB-047-FD-205-A1A000300003150,,0,V-00-00-00,,4,83,21,INAC,6667,2022-03-29,Autocentrantes y Soportes,0,101,C/Uno,Control de Calidad,,,
25876,AR7227,2022-03-28,BPB-048-204KYY2,Hexagonal Recto = 11/16x47x14/20.95,BPB-048-204KYY2AR7227,,,X-00-00-00,,1,1033,25,,,2022-03-28,Rodamientos Esp.Agricolas,0.4625,101,C/Uno,Control de Calidad,,,
25876,AR7196,2022-03-18,B&P-041-LS07-2RST,6007 = 35x62x14,B&P-041-LS07-2RSTAR7196,,,V-00-00-00,,18,4320,3993,,,2022-03-18,RODAMIENTO DE BOLAS,0,101,C/Uno,Control de Calidad,,,
25876,A000300003135,2022-03-16,BPB-047-FD-205-A1,SOPORTE 205 EN BRUTO,BPB-047-FD-205-A1A000300003135,,0,V-00-00-00,,10,88,21,INAC,6661,2022-03-16,Autocentrantes y Soportes,0,101,C/Uno,Control de Calidad,,,
25876,A000300003120,2022-03-14,BPB-047-F-205-A1,SOPORTE 205 EN BRUTO,BPB-047-F-205-A1A000300003120,,0,V-00-00-00,,32,124,211,INAC,6660,2022-03-14,Autocentrantes y Soportes,0,101,C/Uno,Control de Calidad,,,
25876,AR7181,2022-03-02,BPB-047-ECL209-28MM,"Tipo HC/YEL/UEL = 1""3/4x85x22/56.3 -(sinlub)",BPB-047-ECL209-28MMAR7181,,,D-09-04-03,,1,158,3,,,2022-03-02,Autocentrantes y Soportes,0,101,C/Uno,Control de Calidad,,,
25876,AR7182,2022-03-02,BPB-047-ECL211-32MG,"Tipo HC/YEL/UEL = 2""x100x25/71.4",BPB-047-ECL211-32MGAR7182,,,X-00-00-00,,1,674,115,,,2022-03-02,Autocentrantes y Soportes,0,101,C/Uno,Control de Calidad,,,
25876,AR7173,2022-02-24,BPB-047-ECL205-16MM,"Tipo HC/YEL/UEL = 1""x52x15/44.3 -(sinlub)",BPB-047-ECL205-16MMAR7173,,,X-00-00-00,,3,1039,762,,,2022-02-24,Autocentrantes y Soportes,0,101,C/Uno,Control de Calidad,,,
25876,AR7162,2022-02-22,B&P-048-W-208-PP21-N,"Hexagonal Recto = 1""1/4x80x18/36.52",B&P-048-W-208-PP21-NAR7162,,,G-02-05-02W,,28,990,188,,,2022-02-22,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,AR7162,2022-02-22,B&P-048-W-208-PP21-N,"Hexagonal Recto = 1""1/4x80x18/36.52",B&P-048-W-208-PP21-NAR7162,,,V-00-00-00,,3,990,188,,,2022-02-22,Rodamientos Esp.Agricolas,0,101,C/Uno,Control de Calidad,,,
25876,2088IC05000025Y,2022-02-18,B&P-047-F-205-H,Soporte Cuadrado c/4 Agujeros,B&P-047-F-205-H2088IC05000025Y,OCOMI,982,X-00-00-00,,12,2100,767,IDESP,6647,2022-02-18,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,2088IC05000025Y,2022-02-18,B&P-047-FTS-205-HA,Soporte Ovalado c/2 Agujeros,B&P-047-FTS-205-HA2088IC05000025Y,OCOMI,982,X-00-00-00,,74,1100,920,IDESP,6647,2022-02-18,AUTOCENTRANTES,0,101,C/Uno,Control de Calidad,,,
25876,A000300003100,2022-02-16,BPB-047-F-205-A1,SOPORTE 205 EN BRUTO,BPB-047-F-205-A1A000300003100,,,V-00-00-00,,6,0,211,,,2022-02-16,Autocentrantes y Soportes,0,101,C/Uno,Control de Calidad,,,
25876,R000100013896,2022-02-10,BPB-047-F-205-A1,SOPORTE 205 EN BRUTO,BPB-047-F-205-A1R000100013896,,,V-00-00-00,,22,0,211,,,2022-02-10,Autocentrantes y Soportes,0,101,C/Uno,Control de Calidad,,,
25876,R000100013896,2022-02-10,BPB-047-F-211-A1,SOPORTE 211 EN BRUTO,BPB-047-F-211-A1R000100013896,,,V-00-00-00,,11,0,152,,,2022-02-10,Autocentrantes y Soportes,0,101,C/Uno,Control de Calidad,,,
25876,R000100013896,2022-02-10,BPB-047-FTS-205-A1,SOPORTE FTS 205 EN BRUTO,BPB-047-FTS-205-A1R000100013896,,,V-00-00-00,,12,0,311,,,2022-02-10,Autocentrantes y Soportes,0,101,C/Uno,Control de Calidad,,,
25876,A000300003080,00:00:00,BPB-047-F-205-A1,SOPORTE 205 EN BRUTO,BPB-047-F-205-A1A000300003080,,0,X-00-00-00,,3,63,211,INAC,6636,2022-01-26,Autocentrantes y Soportes,0,101,C/Uno,Control de Calidad,,,
25876,AR7132,2021-12-21,BPB-047-ACL205-16RG,"Tipo FH/AEL/YET = 1""x52x15/31",BPB-047-ACL205-16RGAR7132,,,D-02-06-03W,,19,1614,82,,,2021-12-21,Autocentrantes y Soportes,8.954,101,C/Uno,Control de Calidad,,,
25876,AR7132,2021-12-21,BPB-047-ACL205-16RG,"Tipo FH/AEL/YET = 1""x52x15/31",BPB-047-ACL205-16RGAR7132,,,X-00-00-00,,53,1614,82,,,2021-12-21,Autocentrantes y Soportes,8.954,101,C/Uno,Control de Calidad,,,
